ID,Address,Match,MatchType,MatchAddress,Lat,Long,RL,State,County,CountySubdiv,Block,BlockGroup,
3684,"511 NASSAU, Charlottesville, VA, 22902",Match,Non_Exact,"511 NASSAU ST, CHARLOTTESVILLE, VA, 22902","-78.466255,38.02045",83373783,R,51,540,402,3002,515400004023002,
1022,"2229 BANBURY, Charlottesville, VA, 22901",Match,Non_Exact,"2229 BANBURY ST, CHARLOTTESVILLE, VA, 22901","-78.46756,38.061142",83405667,L,51,540,800,1004,515400008001004,
2353,"1329 RIVERDALE SECOND FLOOR, Charlottesville, VA, 22902",Match,Non_Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
1021,"2228 GREENBRIER, Charlottesville, VA, 22901",Match,Non_Exact,"2228 GREENBRIER DR, CHARLOTTESVILLE, VA, 22901","-78.46908,38.064728",83370169,R,51,540,800,1002,515400008001002,
2352,"1329 RIVERDALE OFFICE, Charlottesville, VA, 22902",Match,Non_Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
1020,"2228 BANBURY, Charlottesville, VA, 22901",Match,Non_Exact,"2228 BANBURY ST, CHARLOTTESVILLE, VA, 22901","-78.46755,38.06114",83405667,R,51,540,800,1003,515400008001003,
2351,"1329 Riverdale Dr, Charlottesville, VA, 22902",Match,Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
2350,"1329 RIVERDALE 9, Charlottesville, VA, 22902",Match,Non_Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
1019,"2226 GREENBRIER, Charlottesville, VA, 22901",Match,Non_Exact,"2226 GREENBRIER DR, CHARLOTTESVILLE, VA, 22901","-78.46908,38.0647",83370169,R,51,540,800,1002,515400008001002,
1018,"2226 COMMONWEALTH A, Charlottesville, VA, 22901",Match,Non_Exact,"2226 COMMONWEALTH DR, CHARLOTTESVILLE, VA, 22901","-78.4911,38.07117",83402031,R,51,3,10701,1002,5130107011002,
2349,"1329 RIVERDALE 8B, Charlottesville, VA, 22902",Match,Non_Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
1017,"2225 GREENBRIER, Charlottesville, VA, 22901",Match,Non_Exact,"2225 GREENBRIER DR, CHARLOTTESVILLE, VA, 22901","-78.46906,38.065273",83370169,L,51,540,800,1000,515400008001000,
2348,"1329 RIVERDALE 8, Charlottesville, VA, 22902",Match,Non_Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
1016,"2225 Greenbriar, Charlottesville, VA, 22901",Match,Non_Exact,"2225 GREENBRIER DR, CHARLOTTESVILLE, VA, 22901","-78.46906,38.065273",83370169,L,51,540,800,1000,515400008001000,
2347,"1329 RIVERDALE 7, Charlottesville, VA, 22902",Match,Non_Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
1015,"2224 Greenbrier, Charlottesville, VA, 22901",Match,Non_Exact,"2224 GREENBRIER DR, CHARLOTTESVILLE, VA, 22901","-78.46908,38.064674",83370169,R,51,540,800,1002,515400008001002,
2346,"1329 Riverdale 6, Charlottesville, VA, 22902",Match,Non_Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
1014,"2224 BANBURY, Charlottesville, VA, 22901",Match,Non_Exact,"2224 BANBURY ST, CHARLOTTESVILLE, VA, 22901","-78.46763,38.060974",83405667,R,51,540,800,1003,515400008001003,
2345,"1329 RIVERDALE 5, Charlottesville, VA, 22902",Match,Non_Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
1013,"2222 BRANDYWINE, Charlottesville, VA, 22901",Match,Non_Exact,"2222 BRANDYWINE DR, CHARLOTTESVILLE, VA, 22901","-78.47426,38.06626",83370128,R,51,540,800,1000,515400008001000,
2344,"1329 Riverdale 4, Charlottesville, VA, 22902",Match,Non_Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
1012,"2221 Greenbrier, Charlottesville, VA, 22901",Match,Non_Exact,"2221 GREENBRIER DR, CHARLOTTESVILLE, VA, 22901","-78.46907,38.06525",83370169,L,51,540,800,1000,515400008001000,
2343,"1329 RIVERDALE 3, Charlottesville, VA, 22902",Match,Non_Exact,"1329 RIVERDALE DR, CHARLOTTESVILLE, VA, 22902","-78.46107,38.034744",83371472,R,51,540,302,1006,515400003021006,
3674,"511 1ST North 101, Charlottesville, VA, 22902",Match,Non_Exact,"511 1ST ST N, CHARLOTTESVILLE, VA, 22902","-78.47976,38.034565",83407198,L,51,540,1000,2007,515400010002007,
3675,"511 1ST North 203, Charlottesville, VA, 22902",Match,Non_Exact,"511 1ST ST N, CHARLOTTESVILLE, VA, 22902","-78.47976,38.034565",83407198,L,51,540,1000,2007,515400010002007,
3676,"511 1st North 313, Charlottesville, VA, 22902",Match,Non_Exact,"511 1ST ST N, CHARLOTTESVILLE, VA, 22902","-78.47976,38.034565",83407198,L,51,540,1000,2007,515400010002007,
3677,"511 1ST North 402, Charlottesville, VA, 22902",Match,Non_Exact,"511 1ST ST N, CHARLOTTESVILLE, VA, 22902","-78.47976,38.034565",83407198,L,51,540,1000,2007,515400010002007,
3678,"511 1ST North 403, Charlottesville, VA, 22902",Match,Non_Exact,"511 1ST ST N, CHARLOTTESVILLE, VA, 22902","-78.47976,38.034565",83407198,L,51,540,1000,2007,515400010002007,
3679,"511 1ST North 406, Charlottesville, VA, 22902",Match,Non_Exact,"511 1ST ST N, CHARLOTTESVILLE, VA, 22902","-78.47976,38.034565",83407198,L,51,540,1000,2007,515400010002007,
3690,"512 East MAIN, Charlottesville, VA, 22902",Match,Non_Exact,"512 E MAIN ST, CHARLOTTESVILLE, VA, 22902","-78.478195,38.029743",83406129,R,51,540,1000,1028,515400010001028,
3691,"512 Ridge, Charlottesville, VA, 22902",Match,Non_Exact,"512 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.486984,38.027084",83406815,L,51,540,401,1018,515400004011018,
3692,"512 RIDGE A, Charlottesville, VA, 22902",Match,Non_Exact,"512 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.486984,38.027084",83406815,L,51,540,401,1018,515400004011018,
3693,"512 RIDGE B, Charlottesville, VA, 22902",Match,Non_Exact,"512 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.486984,38.027084",83406815,L,51,540,401,1018,515400004011018,
3694,"512 ROCKLAND, Charlottesville, VA, 22902",Match,Non_Exact,"512 ROCKLAND AVE, CHARLOTTESVILLE, VA, 22902","-78.48584,38.019573",83370836,R,51,540,401,2000,515400004012000,
3695,"512 ROUGEMONT, Charlottesville, VA, 22902",Match,Non_Exact,"512 ROUGEMONT AVE, CHARLOTTESVILLE, VA, 22902","-78.48764,38.017952",83370827,R,51,540,401,2007,515400004012007,
1033,"2249 COMMONWEALTH D, Charlottesville, VA, 22901",Match,Non_Exact,"2249 COMMONWEALTH DR, CHARLOTTESVILLE, VA, 22901","-78.49218,38.070213",83402025,L,51,3,10701,1004,5130107011004,
2364,"1333 CARLTON 208, Charlottesville, VA, 22902",Match,Non_Exact,"1333 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.46779,38.021626",651944268,L,51,540,402,3000,515400004023000,
1032,"2246 BANBURY, Charlottesville, VA, 22901",Match,Non_Exact,"2246 BANBURY ST, CHARLOTTESVILLE, VA, 22901","-78.46722,38.061882",83405667,R,51,540,800,1003,515400008001003,
2363,"1333 CARLTON 204, Charlottesville, VA, 22902",Match,Non_Exact,"1333 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.46779,38.021626",651944268,L,51,540,402,3000,515400004023000,
1031,"2245 COMMONWEALTH, Charlottesville, VA, 22901",Match,Non_Exact,"2245 COMMONWEALTH DR, CHARLOTTESVILLE, VA, 22901","-78.49142,38.070896",83402029,L,51,3,10701,1005,5130107011005,
2362,"1333 CARLTON 106, Charlottesville, VA, 22902",Match,Non_Exact,"1333 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.46779,38.021626",651944268,L,51,540,402,3000,515400004023000,
1030,"2241 BRANDYWINE, Charlottesville, VA, 22901",Match,Non_Exact,"2241 BRANDYWINE DR, CHARLOTTESVILLE, VA, 22901","-78.47305,38.067978",83369930,L,51,540,800,1000,515400008001000,
2361,"1333 CARLTON 102, Charlottesville, VA, 22902",Match,Non_Exact,"1333 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.46779,38.021626",651944268,L,51,540,402,3000,515400004023000,
2360,"1333 CARLTON, Charlottesville, VA, 22902",Match,Non_Exact,"1333 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.46779,38.021626",651944268,L,51,540,402,3000,515400004023000,
1029,"224 CARRSBROOK, Charlottesville, VA, 22901",Match,Non_Exact,"224 CARRSBROOK DR, CHARLOTTESVILLE, VA, 22901","-78.46171,38.092876",83405040,L,51,3,10604,1001,5130106041001,
1028,"2239 BRANDYWINE, Charlottesville, VA, 22901",Match,Non_Exact,"2239 BRANDYWINE DR, CHARLOTTESVILLE, VA, 22901","-78.473076,38.06794",83369930,L,51,540,800,1000,515400008001000,
2359,"1332 CHESAPEAKE, Charlottesville, VA, 22902",Match,Non_Exact,"1332 CHESAPEAKE ST, CHARLOTTESVILLE, VA, 22902","-78.464264,38.026474",83405915,R,51,540,302,2009,515400003022009,
1027,"2238 BANBURY, Charlottesville, VA, 22901",Match,Non_Exact,"2238 BANBURY ST, CHARLOTTESVILLE, VA, 22901","-78.46737,38.061554",83405667,R,51,540,800,1003,515400008001003,
2358,"1331 East MARKET, Charlottesville, VA, 22902",No_Match,,,,,,,,,,0,
1026,"2237 COMMONWEALTH D, Charlottesville, VA, 22901",Match,Non_Exact,"2237 COMMONWEALTH DR, CHARLOTTESVILLE, VA, 22901","-78.49218,38.070213",83402025,L,51,3,10701,1004,5130107011004,
2357,"133 SPRING MOUNTAIN, Charlottesville, VA, 22902",Match,Non_Exact,"133 SPRING MOUNTAIN RD, CHARLOTTESVILLE, VA, 22902","-78.50449,38.00167",83375859,R,51,3,11303,2004,5130113032004,
1025,"2234 COMMONWEALTH D, Charlottesville, VA, 22901",Match,Non_Exact,"2234 COMMONWEALTH DR, CHARLOTTESVILLE, VA, 22901","-78.49092,38.071323",83402034,R,51,3,10701,1002,5130107011002,
2356,"133 GOODMAN, Charlottesville, VA, 22902",Match,Non_Exact,"133 GOODMAN ST, CHARLOTTESVILLE, VA, 22902","-78.47545,38.026028",83371170,R,51,540,402,1006,515400004021006,
1024,"2233 COMMONWEALTH, Charlottesville, VA, 22901",Match,Non_Exact,"2233 COMMONWEALTH DR, CHARLOTTESVILLE, VA, 22901","-78.49154,38.07079",83402029,L,51,3,10701,1005,5130107011005,
2355,"133 GALAXIE FARM, Charlottesville, VA, 22902",Match,Non_Exact,"133 GALAXIE FARM LN, CHARLOTTESVILLE, VA, 22902","-78.49577,37.99362",653501097,R,51,3,11303,1007,5130113031007,
1023,"2232 BANBURY, Charlottesville, VA, 22901",Match,Non_Exact,"2232 BANBURY ST, CHARLOTTESVILLE, VA, 22901","-78.467476,38.061302",83405667,R,51,540,800,1003,515400008001003,
2354,"133 BAYLOR, Charlottesville, VA, 22902",Tie,,,,,,,,,,0,
3685,"511 RIDGE, Charlottesville, VA, 22902",Match,Non_Exact,"511 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.486984,38.027107",83406815,R,51,540,401,1017,515400004011017,
3686,"511 RIDGE A, Charlottesville, VA, 22902",Match,Non_Exact,"511 RIDGE ST, CHARLOTTESVILLE, VA, 22902","-78.486984,38.027107",83406815,R,51,540,401,1017,515400004011017,
3687,"511 Rockland, Charlottesville, VA, 22902",Match,Non_Exact,"511 ROCKLAND AVE, CHARLOTTESVILLE, VA, 22902","-78.485886,38.019608",83370836,L,51,540,401,2000,515400004012000,
3688,"511 ROUGEMONT, Charlottesville, VA, 22902",Match,Non_Exact,"511 ROUGEMONT AVE, CHARLOTTESVILLE, VA, 22902","-78.48769,38.017986",83370827,L,51,540,401,2000,515400004012000,
3689,"511 STONEHENGE, Charlottesville, VA, 22902",Match,Non_Exact,"511 STONEHENGE AVE, CHARLOTTESVILLE, VA, 22902","-78.4856,38.02021",83370834,L,51,540,401,2000,515400004012000,
1044,"2303 ANGUS, Charlottesville, VA, 22901",Match,Non_Exact,"2303 ANGUS RD, CHARLOTTESVILLE, VA, 22901","-78.49842,38.06117",83368648,L,51,540,800,4013,515400008004013,
2375,"1337 CARLTON 105, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1043,"2301 SHELBY, Charlottesville, VA, 22901",Match,Non_Exact,"2301 SHELBY DR, CHARLOTTESVILLE, VA, 22901","-78.49576,38.063335",83368664,L,51,540,800,4008,515400008004008,
2374,"1337 CARLTON 104, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1042,"2301 PEYTON F, Charlottesville, VA, 22901",Match,Non_Exact,"2301 PEYTON DR, CHARLOTTESVILLE, VA, 22901","-78.490715,38.0717",83403420,R,51,3,10701,1003,5130107011003,
2373,"1337 CARLTON 103, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1041,"2301 North BERKSHIRE B, Charlottesville, VA, 22901",Match,Non_Exact,"2301 N BERKSHIRE RD, CHARLOTTESVILLE, VA, 22901","-78.49673,38.062584",83368661,L,51,540,800,4011,515400008004011,
2372,"1337 CARLTON 102, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1040,"2300 TARLETON, Charlottesville, VA, 22901",Match,Non_Exact,"2300 TARLETON DR, CHARLOTTESVILLE, VA, 22901","-78.46632,38.065113",83370177,R,51,540,800,1003,515400008001003,
2371,"1337 CARLTON, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
2370,"1335 CHESAPEAKE, Charlottesville, VA, 22902",Match,Non_Exact,"1335 CHESAPEAKE ST, CHARLOTTESVILLE, VA, 22902","-78.46396,38.026363",83405916,L,51,540,302,2008,515400003022008,
1039,"2300 SHELBY, Charlottesville, VA, 22901",Match,Non_Exact,"2300 SHELBY DR, CHARLOTTESVILLE, VA, 22901","-78.49575,38.063343",83368664,R,51,540,800,4008,515400008004008,
1038,"2300 DELLMEAD, Charlottesville, VA, 22901",Match,Non_Exact,"2300 DELLMEAD LN, CHARLOTTESVILLE, VA, 22901","-78.49878,38.06016",83368645,R,51,540,800,4013,515400008004013,
2369,"1335 Carlton Ave, Charlottesville, VA, 22902",Match,Exact,"1335 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.46765,38.021564",651944268,L,51,540,402,3000,515400004023000,
1037,"2300 COMMONWEALTH, Charlottesville, VA, 22901",Match,Non_Exact,"2300 COMMONWEALTH DR, CHARLOTTESVILLE, VA, 22901","-78.48893,38.073128",83403515,R,51,3,10702,3008,5130107023008,
2368,"1335 CARLTON 1, Charlottesville, VA, 22902",Match,Non_Exact,"1335 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.46765,38.021564",651944268,L,51,540,402,3000,515400004023000,
1036,"2300 ANGUS, Charlottesville, VA, 22901",Match,Non_Exact,"2300 ANGUS RD, CHARLOTTESVILLE, VA, 22901","-78.498055,38.060986",83368648,R,51,540,800,4011,515400008004011,
2367,"1335 CARLTON, Charlottesville, VA, 22902",Match,Non_Exact,"1335 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.46765,38.021564",651944268,L,51,540,402,3000,515400004023000,
1035,"230 TWENTYNINTH PLACE, Charlottesville, VA, 22901",No_Match,,,,,,,,,,0,
2366,"1333 CARLTON 408, Charlottesville, VA, 22902",Match,Non_Exact,"1333 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.46779,38.021626",651944268,L,51,540,402,3000,515400004023000,
1034,"230 SAPONI 10, Charlottesville, VA, 22901",No_Match,,,,,,,,,,0,
2365,"1333 CARLTON 303, Charlottesville, VA, 22902",Match,Non_Exact,"1333 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.46779,38.021626",651944268,L,51,540,402,3000,515400004023000,
3696,"513 AVON, Charlottesville, VA, 22902",Match,Non_Exact,"513 AVON ST, CHARLOTTESVILLE, VA, 22902","-78.47814,38.025753",83370890,R,51,540,401,1011,515400004011011,
3697,"513 East MAIN, Charlottesville, VA, 22902",Match,Non_Exact,"513 E MAIN ST, CHARLOTTESVILLE, VA, 22902","-78.47827,38.029778",83406129,L,51,540,1000,1028,515400010001028,
3698,"513 RIVES, Charlottesville, VA, 22902",Match,Non_Exact,"513 RIVES ST, CHARLOTTESVILLE, VA, 22902","-78.46759,38.02135",83371276,R,51,540,402,3001,515400004023001,
3699,"513 ROUGEMONT, Charlottesville, VA, 22902",Match,Non_Exact,"513 ROUGEMONT AVE, CHARLOTTESVILLE, VA, 22902","-78.48766,38.017975",83370827,L,51,540,401,2000,515400004012000,
1055,"2305 TARLETON, Charlottesville, VA, 22901",Match,Non_Exact,"2305 TARLETON DR, CHARLOTTESVILLE, VA, 22901","-78.46636,38.06517",83370177,L,51,540,800,1001,515400008001001,
2386,"1337 Carlton 210, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1054,"2305 North BERKSHIRE B, Charlottesville, VA, 22901",Match,Non_Exact,"2305 N BERKSHIRE RD, CHARLOTTESVILLE, VA, 22901","-78.496765,38.06262",83368661,L,51,540,800,4011,515400008004011,
2385,"1337 CARLTON 209, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1053,"2305 North BERKSHIRE, Charlottesville, VA, 22901",Match,Non_Exact,"2305 N BERKSHIRE RD, CHARLOTTESVILLE, VA, 22901","-78.496765,38.06262",83368661,L,51,540,800,4011,515400008004011,
2384,"1337 CARLTON 208, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1052,"2305 DELLMEAD, Charlottesville, VA, 22901",Match,Non_Exact,"2305 DELLMEAD LN, CHARLOTTESVILLE, VA, 22901","-78.49885,38.060184",83368645,L,51,540,800,4015,515400008004015,
2383,"1337 CARLTON 207, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1051,"2304 TARLETON, Charlottesville, VA, 22901",Match,Non_Exact,"2304 TARLETON DR, CHARLOTTESVILLE, VA, 22901","-78.466354,38.065178",83370177,R,51,540,800,1003,515400008001003,
2382,"1337 CARLTON 206, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1050,"2304 Tarelton, Charlottesville, VA, 22901",No_Match,,,,,,,,,,0,
2381,"1337 CARLTON 204, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
2380,"1337 Carlton 113, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1049,"2304 SHELBY, Charlottesville, VA, 22901",Match,Non_Exact,"2304 SHELBY DR, CHARLOTTESVILLE, VA, 22901","-78.49577,38.06336",83368664,R,51,540,800,4008,515400008004008,
1048,"2304 ANGUS, Charlottesville, VA, 22901",Match,Non_Exact,"2304 ANGUS RD, CHARLOTTESVILLE, VA, 22901","-78.4981,38.06101",83368648,R,51,540,800,4011,515400008004011,
2379,"1337 CARLTON 111, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1047,"2303 PEYTON A, Charlottesville, VA, 22901",Match,Non_Exact,"2303 PEYTON DR, CHARLOTTESVILLE, VA, 22901","-78.49098,38.071804",83403420,R,51,3,10701,1003,5130107011003,
2378,"1337 CARLTON 110, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1046,"2303 PEYTON, Charlottesville, VA, 22901",Match,Non_Exact,"2303 PEYTON DR, CHARLOTTESVILLE, VA, 22901","-78.49098,38.071804",83403420,R,51,3,10701,1003,5130107011003,
2377,"1337 CARLTON 109, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1045,"2303 North Berkshire, Charlottesville, VA, 22901",Match,Non_Exact,"2303 N BERKSHIRE RD, CHARLOTTESVILLE, VA, 22901","-78.49675,38.062603",83368661,L,51,540,800,4011,515400008004011,
2376,"1337 CARLTON 107, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1066,"2308 North BERKSHIRE, Charlottesville, VA, 22901",Match,Non_Exact,"2308 N BERKSHIRE RD, CHARLOTTESVILLE, VA, 22901","-78.4968,38.062656",83368661,R,51,540,800,4008,515400008004008,
2397,"1337 CARLTON 401, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1065,"2307 WAYNE, Charlottesville, VA, 22901",Match,Non_Exact,"2307 WAYNE AVE, CHARLOTTESVILLE, VA, 22901","-78.49995,38.05899",83368675,R,51,540,800,4015,515400008004015,
2396,"1337 CARLTON 312, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1064,"2307 SHELBY, Charlottesville, VA, 22901",Match,Non_Exact,"2307 SHELBY DR, CHARLOTTESVILLE, VA, 22901","-78.4958,38.06336",83368664,L,51,540,800,4008,515400008004008,
2395,"1337 CARLTON 309, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1063,"2307 North BERKSHIRE B, Charlottesville, VA, 22901",Match,Non_Exact,"2307 N BERKSHIRE RD, CHARLOTTESVILLE, VA, 22901","-78.49679,38.062634",83368661,L,51,540,800,4011,515400008004011,
2394,"1337 CARLTON 308, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1062,"2307 North BERKSHIRE, Charlottesville, VA, 22901",Match,Non_Exact,"2307 N BERKSHIRE RD, CHARLOTTESVILLE, VA, 22901","-78.49679,38.062634",83368661,L,51,540,800,4011,515400008004011,
2393,"1337 CARLTON 307, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
1061,"2307 HYDRAULIC, Charlottesville, VA, 22901",Match,Non_Exact,"2307 HYDRAULIC RD, CHARLOTTESVILLE, VA, 22901","-78.494255,38.064728",83387246,L,51,540,800,4008,515400008004008,
2392,"1337 CARLTON 306, Charlottesville, VA, 22902",Match,Non_Exact,"1337 CARLTON AVE, CHARLOTTESVILLE, VA, 22902","-78.464355,38.02128",83406118,L,51,540,402,3000,515400004023000,
